category id,category url,SKU,Sort
347,rakhi,RKEX596,1
347,rakhi,RKEX597,1
347,rakhi,RKEX598,1
347,rakhi,RKEX599,1
347,rakhi,RKEX6,1
347,rakhi,RKEX60,1
347,rakhi,RKEX61,1
347,rakhi,RKEX62,1
347,rakhi,RKEX63,1
347,rakhi,RKEX75,1
347,rakhi,RKEX76,1
347,rakhi,RKEX77,1
347,rakhi,RKEX78,1
347,rakhi,RKEX8,1
347,rakhi,RKEX80,1
347,rakhi,RKEX81,1
347,rakhi,RKEX85,1
347,rakhi,RKEX87,1
347,rakhi,RKEX89,1
347,rakhi,RKEX9,1
347,rakhi,RKEX90,1
347,rakhi,RKEX93,1
347,rakhi,RKEX94,1
347,rakhi,RKEX95,1
347,rakhi,RKEX96,1
347,rakhi,RKEX97,1
347,rakhi,RKEX98,1
348,rakhi,RAKHIEXP104,1
348,rakhi,RAKHIEXP116,1
348,rakhi,RAKHIEXP118,1
348,rakhi,RAKHIEXP119,1
348,rakhi,RAKHIEXP120,1
348,rakhi,RAKHIEXP121,1
348,rakhi,RAKHIEXP125,1
348,rakhi,RAKHIEXP130,1
348,rakhi,RAKHIEXP131,1
348,rakhi,RAKHIEXP132,1
348,rakhi,RAKHIEXP133,1
348,rakhi,RAKHIEXP146,1
348,rakhi,RAKHIEXP147,1
348,rakhi,RAKHIEXP148,1
348,rakhi,RKEX10,1
348,rakhi,RKEX100,1
348,rakhi,RKEX101,1
348,rakhi,RKEX102,1
348,rakhi,RKEX103,1
348,rakhi,RKEX106,1
